ID
444,2023-09-20T23:47:21.172350,2023-09-20T23:47:21.751482,GREEN FADE,NANCY,NONE,UGLY CRYING,RED RINGER STONKS T-SHIRT,NONE,NONE,RED CRAYON LOOPHEAD,0.579132,1695424361.7853723
448,2023-09-20T23:47:21.757477,2023-09-20T23:47:22.685344,GREEN MOON,NANCY,NONE,GREEN GRILL,GOLD LRC T-SHIRT,GREEN SWAG JACKET,PURPLE RAINBOW SHADES,PURPLE HAIR,0.927867,1695424361.7853723
452,2023-09-20T23:47:22.697350,2023-09-20T23:47:23.564616,BLUE MOON,NANCY,HEART,RAINBOW PUKE,PINK T-SHIRT,GOLD COAT,PINK LASER EYES,PINK LOOPHEAD,0.867266,1695424361.7853723
456,2023-09-20T23:47:23.576599,2023-09-20T23:47:24.164924,VAPORWAVE VIRTUAL REALITY,NANCY,NONE,HAPPY,PINK RINGER T-SHIRT,NONE,VAPORWAVE VISOR,BLACK HAIR,0.588325,1695424361.7853723
459,2023-09-20T23:47:24.187929,2023-09-20T23:47:25.021876,RAINBOW MOON,NANCY,HEART,BLUE GRILL,PINK T-SHIRT,GREEN SWAG JACKET,NONE,PINK HAIR,0.833947,1695424361.7853723
462,2023-09-20T23:47:25.035878,2023-09-20T23:47:25.767733,GREEN APARTMENT,NANCY,HEART,ANGRY,BLUE T-SHIRT,PINK SWAG JACKET,PINK SHADES,BLUE LOOPHEAD,0.731855,1695424361.7853723
466,2023-09-20T23:47:25.782095,2023-09-20T23:47:26.691726,PINK STOOP,NANCY,MUSIC,TONGUE OUT,NONE,PURPLE COAT,PURPLE RAINBOW SHADES,GREEN LOOPHEAD,0.909631,1695424361.7853723
470,2023-09-20T23:47:26.703730,2023-09-20T23:47:27.515225,BLUE STOOP,NANCY,HEART,BLUE GRILL,PURPLE STRIPE T-SHIRT,PINK COAT,PURPLE SHADES,GREEN HAIR,0.811495,1695424361.7853723
474,2023-09-20T23:47:27.528480,2023-09-20T23:47:28.269925,BLUE MOUNTAINS,NANCY,HEART,GREEN GRILL,BLUE PATTERN T-SHIRT,RAINBOW COAT,NONE,PINK HAIR,0.741445,1695424361.7853723
478,2023-09-20T23:47:28.283148,2023-09-20T23:47:29.089071,PURPLE MOUNTAINS,NANCY,HEART,TONGUE OUT,PINK T-SHIRT,GREEN JACKET,NONE,PINK HAIR,0.805923,1695424361.7853723
482,2023-09-20T23:47:29.188014,2023-09-20T23:47:30.091555,PURPLE APARTMENT,NANCY,EARTH,PURPLE GRILL,BLUE STRIPE T-SHIRT,GOLD SWEATER,GOLD SHADES,BLUE LOOPHEAD,0.903541,1695424361.7853723
486,2023-09-20T23:47:30.103546,2023-09-20T23:47:30.868105,RAINBOW MOON,NANCY,MUSIC,HAPPY,PURPLE PATTERN T-SHIRT,BLUE SWEATER,NONE,PURPLE HAIR,0.764559,1695424361.7853723
490,2023-09-20T23:47:30.881549,2023-09-20T23:47:31.806833,BLUE MOUNTAINS,NANCY,NONE,SAD,PINK STRIPE T-SHIRT,GOLD SWEATER,NONE,BLACK HAIR,0.925284,1695424361.7853723
494,2023-09-20T23:47:31.819841,2023-09-20T23:47:32.575823,PURPLE STOOP,NANCY,NONE,DRUNK,GREEN T-SHIRT,RAINBOW SWEATER,NONE,BLUE HAIR,0.755982,1695424361.7853723
498,2023-09-20T23:47:32.596831,2023-09-20T23:47:33.415140,RAINBOW MOON,NANCY,HEART,DRUNK,GREEN STRIPE T-SHIRT,RAINBOW SWAG JACKET,NONE,PURPLE LOOPHEAD,0.818309,1695424361.7853723
502,2023-09-20T23:47:33.485358,2023-09-20T23:47:34.365192,GREEN CITY,NANCY,EARTH,SAD,PURPLE STRIPE T-SHIRT,PURPLE COAT,BLUE LASER EYES,PINK HAIR,0.879834,1695424361.7853723
506,2023-09-20T23:47:34.420238,2023-09-20T23:47:35.199247,DARK PURPLE APARTMENT,DARK NANCY,NONE,DARK PUKE,DARK GREEN SWAG T-SHIRT,DARK PURPLE SWEATER,NONE,DARK PURPLE HAIR,0.779009,1695424361.7853723
510,2023-09-20T23:47:35.212502,2023-09-20T23:47:36.037575,GREEN MOON,NANCY,NONE,GOLD GRILL,NONE,PINK SWAG JACKET,NONE,BLUE LOOPHEAD,0.825073,1695424361.7853723
514,2023-09-20T23:47:36.048685,2023-09-20T23:47:36.894817,GREEN STOOP,NANCY,NONE,ANGRY,BLUE T-SHIRT,GREEN JACKET,GREEN LASER EYES,BLUE LOOPHEAD,0.846132,1695424361.7853723
518,2023-09-20T23:47:36.908656,2023-09-20T23:47:37.690170,RAINBOW MOUNTAINS,NANCY,EARTH,GREEN GRILL,PINK PATTERN T-SHIRT,PURPLE SWEATER,NONE,BLACK HAIR,0.781514,1695424361.7853723
522,2023-09-20T23:47:37.760298,2023-09-20T23:47:38.497286,RAINBOW CITY,NANCY,NONE,PURPLE GRILL,PURPLE T-SHIRT,BLUE COAT,RAINBOW LASER EYES,PURPLE HAIR,0.736988,1695424361.7853723
526,2023-09-20T23:47:38.603932,2023-09-20T23:47:39.377958,BLUE MOUNTAINS,NANCY,NONE,TONGUE OUT,GREEN STRIPE T-SHIRT,GOLD SWAG JACKET,NONE,GREEN LOOPHEAD,0.774026,1695424361.7853723
530,2023-09-20T23:47:39.391961,2023-09-20T23:47:40.223326,PURPLE MOUNTAINS,NANCY,MUSIC,PINK GRILL,BLUE PATTERN T-SHIRT,PINK SWEATER,PURPLE SHADES,RAINBOW LOOPHEAD,0.831365,1695424361.7853723
534,2023-09-20T23:47:40.235331,2023-09-20T23:47:41.061055,GREEN MOUNTAINS,NANCY,NONE,BLUE GRILL,GOLD LRC T-SHIRT,RAINBOW COAT,GREEN LASER EYES,PINK LOOPHEAD,0.825724,1695424361.7853723
538,2023-09-20T23:47:41.074057,2023-09-20T23:47:41.969880,RAINBOW CITY,NANCY,EARTH,GOLD GRILL,PINK T-SHIRT,PINK COAT,BLUE RAINBOW SHADES,BLUE LOOPHEAD,0.895823,1695424361.7853723
542,2023-09-20T23:47:41.988089,2023-09-20T23:47:42.842550,PINK MOON,NANCY,HEART,ANGRY,GREEN STRIPE T-SHIRT,BLUE JACKET,PURPLE SHADES,GREEN LOOPHEAD,0.854461,1695424361.7853723
546,2023-09-20T23:47:42.859553,2023-09-20T23:47:43.628759,PINK APARTMENT,NANCY,NONE,DRUNK,GREEN T-SHIRT,PINK COAT,GOLD SHADES,GREEN LOOPHEAD,0.769206,1695424361.7853723
550,2023-09-20T23:47:43.641774,2023-09-20T23:47:44.417885,GREEN APARTMENT,NANCY,MUSIC,PURPLE GRILL,PINK T-SHIRT,GOLD COAT,NONE,PINK HAIR,0.776111,1695424361.7853723
554,2023-09-20T23:47:44.429888,2023-09-20T23:47:45.265922,GREEN MOON,NANCY,MUSIC,RAINBOW PUKE,GREEN PATTERN T-SHIRT,NONE,GOLD SHADES,BLUE HAIR,0.836034,1695424361.7853723
558,2023-09-20T23:47:45.278180,2023-09-20T23:47:46.076757,GOLD STOOP,GOLD NANCY,NONE,GOLD CONFUSED,GOLD PATTERN T-SHIRT,NONE,NONE,NONE,0.798577,1695424361.7853723
561,2023-09-20T23:47:46.092775,2023-09-20T23:47:46.982703,GOLD MOUNTAINS,GOLD NANCY,EARTH,GOLD GRILL,NONE,GOLD SWEATER,BLUE LASER EYES,ONLY RAINBOW HAIR,0.889928,1695424361.7853723
565,2023-09-20T23:47:46.994129,2023-09-20T23:47:47.922756,PURPLE APARTMENT,NANCY,EARTH,PURPLE GRILL,PINK STRIPE T-SHIRT,RAINBOW COAT,PINK RAINBOW SHADES,BLUE HAIR,0.928627,1695424361.7853723
569,2023-09-20T23:47:47.935056,2023-09-20T23:47:48.434889,GREEN FADE,NANCY,NONE,HAPPY,NONE,NONE,NONE,BLACK HAIR,0.499833,1695424361.7853723
572,2023-09-20T23:47:48.461705,2023-09-20T23:47:49.426615,PURPLE APARTMENT,NANCY,EARTH,PURPLE GRILL,BLUE STRIPE T-SHIRT,RAINBOW SWEATER,PURPLE SHADES,BLUE LOOPHEAD,0.96491,1695424361.7853723
577,2023-09-20T23:47:49.506410,2023-09-20T23:47:50.358660,GREEN CITY,NANCY,EARTH,GOLD GRILL,GOLD PATTERN T-SHIRT,GREEN COAT,NONE,PURPLE HAIR,0.85225,1695424361.7853723
581,2023-09-20T23:47:50.372205,2023-09-20T23:47:51.123177,BLUE MOUNTAINS,NANCY,MUSIC,DRUNK,NONE,GOLD COAT,NONE,BLACK HAIR,0.750972,1695424361.7853723
584,2023-09-20T23:47:51.190984,2023-09-20T23:47:52.017788,GREEN APARTMENT,NANCY,EARTH,PINK GRILL,GOLD LRC T-SHIRT,PINK COAT,PURPLE SHADES,BLACK HAIR,0.826804,1695424361.7853723
589,2023-09-20T23:47:52.031236,2023-09-20T23:47:52.908377,GOLD STOOP,GOLD NANCY,NONE,GOLD CONFUSED,NONE,GOLD COAT,GOLD SHADES,ONLY RAINBOW HAIR,0.877141,1695424361.7853723
593,2023-09-20T23:47:52.933366,2023-09-20T23:47:53.746406,RAINBOW MOON,NANCY,MUSIC,RAINBOW PUKE,GREEN PATTERN T-SHIRT,PINK SWEATER,NONE,BLACK HAIR,0.81304,1695424361.7853723
597,2023-09-20T23:47:53.799095,2023-09-20T23:47:54.627657,BLUE MOON,NANCY,MUSIC,GOLD GRILL,GOLD PATTERN T-SHIRT,GREEN COAT,PINK LASER EYES,PURPLE HAIR,0.828562,1695424361.7853723
601,2023-09-20T23:47:54.670730,2023-09-20T23:47:55.486400,PURPLE APARTMENT,NANCY,NONE,RAINBOW PUKE,GREEN PATTERN T-SHIRT,PINK JACKET,NONE,BLUE LOOPHEAD,0.81567,1695424361.7853723
604,2023-09-20T23:47:55.501752,2023-09-20T23:47:56.453304,PURPLE STOOP,NANCY,EARTH,TONGUE OUT,GOLD PATTERN T-SHIRT,GREEN COAT,BLUE SHADES,PINK HAIR,0.951552,1695424361.7853723
609,2023-09-20T23:47:56.465311,2023-09-20T23:47:57.256707,RAINBOW CITY,NANCY,EARTH,RAINBOW PUKE,PURPLE PATTERN T-SHIRT,PURPLE SWAG JACKET,GOLD SHADES,PURPLE LOOPHEAD,0.791396,1695424361.7853723
612,2023-09-20T23:47:57.286937,2023-09-20T23:47:58.241507,PINK CITY,NANCY,MUSIC,PURPLE GRILL,PURPLE T-SHIRT,GREEN COAT,NONE,GREEN HAIR,0.95457,1695424361.7853723
617,2023-09-20T23:47:58.254815,2023-09-20T23:47:59.019244,BLUE CITY,NANCY,MUSIC,RAINBOW PUKE,GOLD PATTERN T-SHIRT,PINK COAT,NONE,PURPLE LOOPHEAD,0.764429,1695424361.7853723
621,2023-09-20T23:47:59.032755,2023-09-20T23:47:59.850747,BLUE MOUNTAINS,NANCY,MUSIC,GREEN GRILL,GOLD LRC T-SHIRT,PURPLE COAT,PINK LASER EYES,PURPLE HAIR,0.817992,1695424361.7853723
625,2023-09-20T23:47:59.876116,2023-09-20T23:48:00.714814,RAINBOW MOON,NANCY,NONE,PINK GRILL,GOLD LRC T-SHIRT,PINK SWAG JACKET,PURPLE RAINBOW SHADES,GREEN LOOPHEAD,0.838698,1695424361.7853723
628,2023-09-20T23:48:00.803217,2023-09-20T23:48:01.567167,PINK CITY,NANCY,HEART,TONGUE OUT,PINK PATTERN T-SHIRT,GOLD JACKET,NONE,BLUE LOOPHEAD,0.76395,1695424361.7853723
632,2023-09-20T23:48:01.623565,2023-09-20T23:48:02.464711,PINK MOON,NANCY,MUSIC,GOLD GRILL,PURPLE PATTERN T-SHIRT,PINK JACKET,NONE,RAINBOW HAIR,0.841146,1695424361.7853723
637,2023-09-20T23:48:02.494579,2023-09-20T23:48:03.353832,PURPLE STOOP,NANCY,EARTH,DRUNK,NONE,PURPLE COAT,PINK RAINBOW SHADES,RAINBOW HAIR,0.859253,1695424361.7853723
640,2023-09-20T23:48:03.400724,2023-09-20T23:48:04.262721,BLUE APARTMENT,NANCY,MUSIC,GOLD GRILL,GOLD LRC T-SHIRT,GOLD SWAG JACKET,PURPLE RAINBOW SHADES,BLACK HAIR,0.861997,1695424361.7853723
645,2023-09-20T23:48:04.274996,2023-09-20T23:48:05.094462,PINK STOOP,NANCY,EARTH,GREEN GRILL,GREEN STRIPE T-SHIRT,PURPLE COAT,GREEN LASER EYES,GREEN LOOPHEAD,0.819466,1695424361.7853723
648,2023-09-20T23:48:05.130115,2023-09-20T23:48:06.023661,RAINBOW MOUNTAINS,NANCY,HEART,DRUNK,BLUE STRIPE T-SHIRT,BLUE SWEATER,RAINBOW LASER EYES,PINK HAIR,0.893546,1695424361.7853723
653,2023-09-20T23:48:06.043040,2023-09-20T23:48:06.855127,BLUE CITY,NANCY,EARTH,RAINBOW PUKE,PURPLE T-SHIRT,PURPLE COAT,PURPLE RAINBOW SHADES,PINK HAIR,0.812087,1695424361.7853723
657,2023-09-20T23:48:06.913154,2023-09-20T23:48:07.747993,BLUE CITY,NANCY,EARTH,BLUE GRILL,PINK STRIPE T-SHIRT,RAINBOW JACKET,NONE,GREEN HAIR,0.834839,1695424361.7853723
660,2023-09-20T23:48:07.775281,2023-09-20T23:48:08.629530,PINK MOUNTAINS,NANCY,EARTH,HAPPY,PURPLE T-SHIRT,RAINBOW SWEATER,NONE,PURPLE LOOPHEAD,0.854249,1695424361.7853723
664,2023-09-20T23:48:08.692936,2023-09-20T23:48:09.586728,BLUE APARTMENT,NANCY,HEART,TONGUE OUT,BLUE PATTERN T-SHIRT,GOLD SWEATER,GREEN SHADES,PURPLE HAIR,0.893792,1695424361.7853723
668,2023-09-20T23:48:09.598731,2023-09-20T23:48:10.405962,PINK CITY,NANCY,EARTH,RAINBOW PUKE,GOLD PATTERN T-SHIRT,BLUE COAT,NONE,GREEN HAIR,0.807231,1695424361.7853723
673,2023-09-20T23:48:10.419854,2023-09-20T23:48:11.330436,RAINBOW CITY,NANCY,HEART,DRUNK,GREEN PATTERN T-SHIRT,GOLD COAT,PURPLE LASER EYES,PINK LOOPHEAD,0.910582,1695424361.7853723
677,2023-09-20T23:48:11.347999,2023-09-20T23:48:12.272752,PINK APARTMENT,NANCY,HEART,SAD,GREEN PATTERN T-SHIRT,RAINBOW SWAG JACKET,NONE,RAINBOW LOOPHEAD,0.924753,1695424361.7853723
681,2023-09-20T23:48:12.297758,2023-09-20T23:48:13.070929,PINK MOON,NANCY,NONE,TONGUE OUT,PINK STRIPE T-SHIRT,GOLD SWAG JACKET,GREEN SHADES,RAINBOW HAIR,0.773171,1695424361.7853723
685,2023-09-20T23:48:13.082227,2023-09-20T23:48:13.809548,PURPLE MOON,NANCY,EARTH,TONGUE OUT,GOLD LRC T-SHIRT,PINK SWAG JACKET,PURPLE RAINBOW SHADES,GREEN HAIR,0.727321,1695424361.7853723
689,2023-09-20T23:48:13.826515,2023-09-20T23:48:14.693959,GREEN CITY,NANCY,NONE,BLUE GRILL,GREEN STRIPE T-SHIRT,BLUE SWEATER,NONE,RAINBOW HAIR,0.867444,1695424361.7853723
693,2023-09-20T23:48:14.708642,2023-09-20T23:48:15.517598,DARK PURPLE CITY,DARK NANCY,MUSIC,PURPLE GRILL,DARK PURPLE SWAG T-SHIRT,DARK GREEN COAT,PURPLE SHADES,DARK GREEN HAIR,0.808956,1695424361.7853723
697,2023-09-20T23:48:15.533445,2023-09-20T23:48:16.403499,GOLD MOUNTAINS,GOLD NANCY,NONE,GOLD TONGUE OUT,NONE,GOLD SWAG JACKET,RAINBOW LASER EYES,ONLY RAINBOW HAIR,0.870054,1695424361.7853723
701,2023-09-20T23:48:16.415878,2023-09-20T23:48:17.301634,PURPLE MOUNTAINS,NANCY,MUSIC,HAPPY,BLUE STRIPE T-SHIRT,GREEN SWEATER,NONE,PINK LOOPHEAD,0.885756,1695424361.7853723
705,2023-09-20T23:48:17.314134,2023-09-20T23:48:18.130787,PINK MOON,NANCY,MUSIC,GOLD GRILL,PINK T-SHIRT,PURPLE SWAG JACKET,GOLD SHADES,GREEN LOOPHEAD,0.816653,1695424361.7853723
709,2023-09-20T23:48:18.147792,2023-09-20T23:48:19.077203,PURPLE CITY,NANCY,EARTH,BLUE GRILL,BLUE T-SHIRT,BLUE COAT,PURPLE SHADES,BLACK HAIR,0.929411,1695424361.7853723
713,2023-09-20T23:48:19.094540,2023-09-20T23:48:19.923756,RAINBOW APARTMENT,NANCY,NONE,DRUNK,BLUE T-SHIRT,NONE,PURPLE LASER EYES,BLUE LOOPHEAD,0.829216,1695424361.7853723
718,2023-09-20T23:48:19.937039,2023-09-20T23:48:20.756242,BLUE APARTMENT,NANCY,HEART,TONGUE OUT,GREEN PATTERN T-SHIRT,RAINBOW SWAG JACKET,GOLD SHADES,PINK LOOPHEAD,0.819203,1695424361.7853723
721,2023-09-20T23:48:20.768245,2023-09-20T23:48:21.636264,GREEN STOOP,NANCY,HEART,GREEN GRILL,GOLD PATTERN T-SHIRT,BLUE SWEATER,NONE,RAINBOW HAIR,0.868019,1695424361.7853723
725,2023-09-20T23:48:21.649267,2023-09-20T23:48:22.518728,PINK STOOP,NANCY,NONE,PURPLE GRILL,PINK T-SHIRT,PURPLE JACKET,NONE,BLACK HAIR,0.869461,1695424361.7853723
730,2023-09-20T23:48:22.533119,2023-09-20T23:48:23.370961,GREEN CITY,NANCY,EARTH,ANGRY,PURPLE PATTERN T-SHIRT,PURPLE COAT,GOLD SHADES,BLACK HAIR,0.837842,1695424361.7853723
734,2023-09-20T23:48:23.384196,2023-09-20T23:48:24.299704,RAINBOW STOOP,NANCY,HEART,PINK GRILL,GREEN STRIPE T-SHIRT,RAINBOW JACKET,RAINBOW LASER EYES,BLUE LOOPHEAD,0.915508,1695424361.7853723
738,2023-09-20T23:48:24.315038,2023-09-20T23:48:25.204874,PURPLE STOOP,NANCY,EARTH,BLUE GRILL,GOLD PATTERN T-SHIRT,BLUE SWAG JACKET,PURPLE LASER EYES,GREEN HAIR,0.889836,1695424361.7853723
742,2023-09-20T23:48:25.236892,2023-09-20T23:48:26.184699,BLUE MOUNTAINS,NANCY,EARTH,PINK GRILL,PINK PATTERN T-SHIRT,GOLD COAT,BLUE SHADES,GREEN LOOPHEAD,0.947807,1695424361.7853723
746,2023-09-20T23:48:26.199702,2023-09-20T23:48:27.035217,PURPLE CITY,NANCY,EARTH,BLUE GRILL,GREEN PATTERN T-SHIRT,PURPLE SWEATER,RAINBOW LASER EYES,PINK LOOPHEAD,0.835515,1695424361.7853723
750,2023-09-20T23:48:27.049196,2023-09-20T23:48:27.958042,PINK MOUNTAINS,NANCY,HEART,BLUE GRILL,GOLD LRC T-SHIRT,PINK SWAG JACKET,PINK LASER EYES,GREEN HAIR,0.908846,1695424361.7853723
754,2023-09-20T23:48:27.970733,2023-09-20T23:48:28.863897,BLUE CITY,NANCY,HEART,BLUE GRILL,PINK STRIPE T-SHIRT,GOLD JACKET,BLUE LASER EYES,RAINBOW HAIR,0.893164,1695424361.7853723
758,2023-09-20T23:48:28.891769,2023-09-20T23:48:29.831306,BLUE STOOP,NANCY,EARTH,DRUNK,GOLD LRC T-SHIRT,PINK SWEATER,NONE,PURPLE HAIR,0.939537,1695424361.7853723
762,2023-09-20T23:48:29.842816,2023-09-20T23:48:30.623293,PURPLE CITY,NANCY,MUSIC,ANGRY,GREEN STRIPE T-SHIRT,GOLD COAT,BLUE RAINBOW SHADES,PINK LOOPHEAD,0.780477,1695424361.7853723
766,2023-09-20T23:48:30.635574,2023-09-20T23:48:31.460482,PURPLE CITY,NANCY,HEART,ANGRY,BLUE PATTERN T-SHIRT,PURPLE SWEATER,NONE,GREEN HAIR,0.824908,1695424361.7853723
771,2023-09-20T23:48:31.515101,2023-09-20T23:48:32.302482,PINK MOUNTAINS,NANCY,NONE,PINK GRILL,GOLD LRC T-SHIRT,PURPLE SWEATER,NONE,BLACK HAIR,0.787381,1695424361.7853723
775,2023-09-20T23:48:32.335540,2023-09-20T23:48:33.075776,PINK APARTMENT,NANCY,EARTH,SAD,PINK PATTERN T-SHIRT,GREEN SWAG JACKET,PURPLE RAINBOW SHADES,GREEN HAIR,0.740236,1695424361.7853723
778,2023-09-20T23:48:33.088149,2023-09-20T23:48:33.932812,GOLD CITY,GOLD NANCY,HEART,GOLD RAINBOW PUKE,GOLD PATTERN T-SHIRT,GOLD COAT,BLUE LASER EYES,ONLY RAINBOW HAIR,0.844663,1695424361.7853723
782,2023-09-20T23:48:33.979768,2023-09-20T23:48:34.808429,BLUE MOUNTAINS,NANCY,NONE,HAPPY,GREEN PATTERN T-SHIRT,PINK SWAG JACKET,NONE,GREEN LOOPHEAD,0.828661,1695424361.7853723
786,2023-09-20T23:48:34.874594,2023-09-20T23:48:35.672152,PINK STOOP,NANCY,EARTH,SAD,PINK STRIPE T-SHIRT,RAINBOW COAT,NONE,PURPLE HAIR,0.797558,1695424361.7853723
791,2023-09-20T23:48:35.684377,2023-09-20T23:48:36.496445,GOLD APARTMENT,GOLD NANCY,MUSIC,GOLD DRUNK,GOLD PATTERN T-SHIRT,NONE,GREEN LASER EYES,NONE,0.812068,1695424361.7853723
795,2023-09-20T23:48:36.561549,2023-09-20T23:48:37.436787,GREEN APARTMENT,NANCY,EARTH,RAINBOW PUKE,GOLD LRC T-SHIRT,RAINBOW COAT,PINK LASER EYES,BLUE LOOPHEAD,0.875238,1695424361.7853723
799,2023-09-20T23:48:37.467136,2023-09-20T23:48:38.320340,PURPLE CITY,NANCY,EARTH,RAINBOW PUKE,GOLD LRC T-SHIRT,PURPLE COAT,NONE,GREEN HAIR,0.853204,1695424361.7853723
803,2023-09-20T23:48:38.334576,2023-09-20T23:48:39.127888,GREEN APARTMENT,NANCY,MUSIC,PINK GRILL,NONE,RAINBOW SWEATER,PURPLE RAINBOW SHADES,BLUE HAIR,0.793312,1695424361.7853723
807,2023-09-20T23:48:39.140898,2023-09-20T23:48:40.061043,PURPLE APARTMENT,NANCY,HEART,DRUNK,NONE,PINK JACKET,GREEN LASER EYES,BLUE HAIR,0.920145,1695424361.7853723
811,2023-09-20T23:48:40.076045,2023-09-20T23:48:40.910910,PINK CITY,NANCY,MUSIC,SAD,PINK PATTERN T-SHIRT,GOLD COAT,NONE,BLUE HAIR,0.834865,1695424361.7853723
815,2023-09-20T23:48:40.924139,2023-09-20T23:48:41.789956,PINK APARTMENT,NANCY,NONE,SAD,PINK PATTERN T-SHIRT,RAINBOW COAT,NONE,RAINBOW LOOPHEAD,0.865817,1695424361.7853723
819,2023-09-20T23:48:41.801722,2023-09-20T23:48:42.615292,BLUE CITY,NANCY,HEART,SAD,PINK STRIPE T-SHIRT,BLUE SWEATER,NONE,PURPLE HAIR,0.81357,1695424361.7853723
823,2023-09-20T23:48:42.627297,2023-09-20T23:48:43.506428,RAINBOW MOUNTAINS,NANCY,HEART,HAPPY,GREEN STRIPE T-SHIRT,PURPLE JACKET,NONE,BLUE LOOPHEAD,0.879131,1695424361.7853723
828,2023-09-20T23:48:43.528807,2023-09-20T23:48:44.385074,RAINBOW STOOP,NANCY,EARTH,RAINBOW PUKE,GOLD LRC T-SHIRT,RAINBOW COAT,BLUE LASER EYES,PURPLE HAIR,0.856267,1695424361.7853723
831,2023-09-20T23:48:44.398077,2023-09-20T23:48:45.293154,BLUE STOOP,NANCY,NONE,RAINBOW PUKE,GOLD LRC T-SHIRT,RAINBOW COAT,RAINBOW LASER EYES,PINK HAIR,0.895077,1695424361.7853723
836,2023-09-20T23:48:45.321204,2023-09-20T23:48:46.192665,GOLD CITY,GOLD NANCY,MUSIC,GOLD DRUNK,GOLD PATTERN T-SHIRT,NONE,NONE,NONE,0.871461,1695424361.7853723
839,2023-09-20T23:48:46.207671,2023-09-20T23:48:46.930798,GOLD STOOP,GOLD NANCY,HEART,GOLD GRILL,NONE,GOLD SWEATER,PURPLE LASER EYES,NONE,0.723127,1695424361.7853723
843,2023-09-20T23:48:46.943051,2023-09-20T23:48:47.855176,BLUE APARTMENT,NANCY,HEART,DRUNK,NONE,GOLD SWAG JACKET,RAINBOW LASER EYES,GREEN LOOPHEAD,0.912125,1695424361.7853723
847,2023-09-20T23:48:47.868184,2023-09-20T23:48:48.771668,PINK APARTMENT,NANCY,NONE,HAPPY,NONE,PINK SWEATER,NONE,BLACK HAIR,0.903484,1695424361.7853723
851,2023-09-20T23:48:48.784931,2023-09-20T23:48:49.591875,RAINBOW MOON,NANCY,EARTH,HAPPY,BLUE PATTERN T-SHIRT,PINK COAT,NONE,GREEN LOOPHEAD,0.806944,1695424361.7853723
855,2023-09-20T23:48:49.652433,2023-09-20T23:48:50.522168,PURPLE APARTMENT,NANCY,HEART,PINK GRILL,PINK STRIPE T-SHIRT,RAINBOW COAT,NONE,GREEN HAIR,0.869735,1695424361.7853723
859,2023-09-20T23:48:50.577283,2023-09-20T23:48:51.361303,GREEN CITY,NANCY,MUSIC,PINK GRILL,GOLD LRC T-SHIRT,PURPLE COAT,PURPLE SHADES,RAINBOW HAIR,0.78402,1695424361.7853723
863,2023-09-20T23:48:51.461537,2023-09-20T23:48:52.317941,GREEN CITY,NANCY,HEART,PINK GRILL,PURPLE STRIPE T-SHIRT,RAINBOW COAT,NONE,PURPLE LOOPHEAD,0.856404,1695424361.7853723
867,2023-09-20T23:48:52.340951,2023-09-20T23:48:53.080408,PURPLE APARTMENT,NANCY,HEART,DRUNK,BLUE T-SHIRT,GOLD SWEATER,NONE,RAINBOW HAIR,0.739457,1695424361.7853723
871,2023-09-20T23:48:53.098082,2023-09-20T23:48:53.992014,RAINBOW CITY,NANCY,EARTH,GREEN GRILL,GOLD LRC T-SHIRT,PINK SWEATER,NONE,PINK LOOPHEAD,0.893932,1695424361.7853723
875,2023-09-20T23:48:54.004206,2023-09-20T23:48:54.867732,RAINBOW STOOP,NANCY,EARTH,PURPLE GRILL,PINK PATTERN T-SHIRT,GREEN SWEATER,PURPLE RAINBOW SHADES,BLUE HAIR,0.863526,1695424361.7853723
879,2023-09-20T23:48:54.882992,2023-09-20T23:48:55.817475,RAINBOW STOOP,NANCY,MUSIC,RAINBOW PUKE,PURPLE PATTERN T-SHIRT,GREEN COAT,NONE,BLUE LOOPHEAD,0.934483,1695424361.7853723
883,2023-09-20T23:48:55.834479,2023-09-20T23:48:56.659352,BLUE MOUNTAINS,NANCY,HEART,PURPLE GRILL,PURPLE PATTERN T-SHIRT,PINK SWEATER,NONE,PINK HAIR,0.824873,1695424361.7853723
887,2023-09-20T23:48:56.671372,2023-09-20T23:48:57.522868,RAINBOW MOON,NANCY,HEART,DRUNK,PINK STRIPE T-SHIRT,GREEN SWEATER,PURPLE LASER EYES,GREEN HAIR,0.851496,1695424361.7853723
892,2023-09-20T23:48:57.536120,2023-09-20T23:48:58.421469,PURPLE MOUNTAINS,NANCY,EARTH,ANGRY,PURPLE STRIPE T-SHIRT,PURPLE SWAG JACKET,NONE,BLACK HAIR,0.885349,1695424361.7853723
896,2023-09-20T23:48:58.435456,2023-09-20T23:48:59.243216,GREEN MOON,NANCY,EARTH,GREEN GRILL,PURPLE STRIPE T-SHIRT,RAINBOW JACKET,PINK LASER EYES,RAINBOW HAIR,0.80776,1695424361.7853723
900,2023-09-20T23:48:59.304343,2023-09-20T23:49:00.151052,BLUE MOUNTAINS,NANCY,EARTH,HAPPY,GOLD LRC T-SHIRT,RAINBOW SWAG JACKET,PINK SHADES,GREEN HAIR,0.846709,1695424361.7853723
904,2023-09-20T23:49:00.164067,2023-09-20T23:49:01.103827,PINK APARTMENT,NANCY,EARTH,RAINBOW PUKE,PINK PATTERN T-SHIRT,PURPLE COAT,NONE,GREEN HAIR,0.93976,1695424361.7853723
